* Measurement data measured by REW V5.31.3
* Source: Microphone (Conexant ISST Audio), MICROPHONE (Master Volume), R, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: Aug 8, 2025 2:13:06 PM
* REW Settings:
12000.912606 87.358 -156.7577
12087.876166 87.392 -156.7316
12175.469900 87.461 -156.8501
12263.698373 87.561 -157.0866
12352.566187 87.696 -157.3825
12442.077974 87.865 -157.6965
12532.238400 88.064 -158.0588
12623.052165 88.285 -158.5466
12714.524005 88.513 -159.2201
12806.658687 88.725 -160.0982
12899.461015 88.903 -161.1514
12992.935827 89.039 -162.2811
13087.087996 89.140 -163.3459
13181.922430 89.224 -164.2470
13277.444074 89.315 -164.9785
13373.657907 89.436 -165.6062
13470.568945 89.590 -166.2423
13568.182241 89.764 -167.0120
13666.502883 89.939 -167.9784
13765.535996 90.094 -169.1003
13865.286744 90.216 -170.2852
13965.760328 90.304 -171.4489
14066.961984 90.364 -172.5230
14168.896989 90.407 -173.4757
14271.570658 90.441 -174.3446
14374.988342 90.474 -175.2151
14479.155433 90.503 -176.1755
14584.077362 90.518 -177.2909
14689.759598 90.507 -178.5650
14796.207652 90.466 -179.9230
14903.427072 90.392 178.7393
15011.423448 90.296 177.5114
15120.202410 90.191 176.4577
15229.769630 90.090 175.5854
15340.130819 90.003 174.8314
15451.291730 89.929 174.1133
15563.258160 89.858 173.3682
15676.035944 89.771 172.5788
15789.630962 89.657 171.8042
15904.049137 89.515 171.1383
16019.296433 89.358 170.6298
16135.378859 89.211 170.2620
16252.302465 89.093 169.9506
16370.073348 89.015 169.5665
16488.697648 88.974 169.0123
16608.181548 88.955 168.2651
16728.531278 88.938 167.3790
16849.753112 88.908 166.4710
16971.853368 88.859 165.6538
17094.838414 88.792 164.9905
17218.714660 88.712 164.5033
17343.488565 88.625 164.1640
17469.166632 88.531 163.9121
17595.755415 88.428 163.6977
17723.261512 88.312 163.4929
17851.691571 88.180 163.3121
17981.052287 88.033 163.1978
18111.350404 87.877 163.1791
18242.592715 87.723 163.2629
18374.786062 87.580 163.4052
18507.937336 87.453 163.5215
18642.053479 87.339 163.5354
18777.141484 87.229 163.3995
18913.208391 87.113 163.1227
19050.261296 86.986 162.7437
19188.307342 86.850 162.2911
19327.353727 86.713 161.7838
19467.407699 86.583 161.2250
19608.476560 86.470 160.6311
19750.567664 86.382 160.0483
19893.688419 86.324 159.5592
20037.846286 86.296 159.2753
