* Measurement data measured by REW V5.31.3
* Source: Microphone (Conexant ISST Audio), MICROPHONE (Master Volume), R, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: Aug 8, 2025 2:14:19 PM
* REW Settings:
14689.759598 90.284 -178.3155
14796.207652 90.254 -179.7620
14903.427072 90.181 178.8651
15011.423448 90.079 177.7005
15120.202410 89.976 176.8203
15229.769630 89.893 176.1918
15340.130819 89.845 175.6673
15451.291730 89.826 175.0709
15563.258160 89.809 174.2878
15676.035944 89.764 173.3126
15789.630962 89.672 172.2631
15904.049137 89.528 171.3119
16019.296433 89.350 170.5851
16135.378859 89.170 170.1202
16252.302465 89.016 169.8506
16370.073348 88.909 169.6274
16488.697648 88.854 169.3041
16608.181548 88.838 168.7957
16728.531278 88.837 168.1030
16849.753112 88.834 167.3114
16971.853368 88.813 166.5258
17094.838414 88.772 165.8226
17218.714660 88.710 165.2522
17343.488565 88.630 164.8224
17469.166632 88.535 164.5078
17595.755415 88.427 164.2834
17723.261512 88.303 164.1300
17851.691571 88.168 164.0531
17981.052287 88.025 164.0737
18111.350404 87.881 164.1963
18242.592715 87.748 164.4051
18374.786062 87.632 164.6407
18507.937336 87.537 164.8113
18642.053479 87.458 164.8367
18777.141484 87.384 164.6683
18913.208391 87.304 164.3142
19050.261296 87.212 163.8145
19188.307342 87.107 163.2017
19327.353727 86.994 162.4996
19467.407699 86.880 161.7180
19608.476560 86.774 160.8857
19750.567664 86.684 160.0736
19893.688419 86.619 159.4003
20037.846286 86.585 159.0128
