* Measurement data measured by REW V5.31.3
* Source: Microphone (Conexant ISST Audio), MICROPHONE (Master Volume), R, volume: 0.500
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: Aug 8, 2025 2:09:48 PM
* REW Settings:
14374.988342 91.160 -175.1035
14479.155433 91.206 -176.0093
14584.077362 91.233 -177.0929
14689.759598 91.231 -178.3397
14796.207652 91.194 -179.6641
14903.427072 91.125 179.0437
15011.423448 91.031 177.8811
15120.202410 90.931 176.9174
15229.769630 90.839 176.1566
15340.130819 90.764 175.5223
15451.291730 90.706 174.9089
15563.258160 90.648 174.2326
15676.035944 90.571 173.4713
15789.630962 90.464 172.6908
15904.049137 90.326 171.9984
16019.296433 90.172 171.4619
16135.378859 90.023 171.0817
16252.302465 89.901 170.7881
16370.073348 89.816 170.4626
16488.697648 89.769 170.0083
16608.181548 89.745 169.3927
16728.531278 89.726 168.6592
16849.753112 89.699 167.9138
16971.853368 89.657 167.2605
17094.838414 89.602 166.7553
17218.714660 89.539 166.4106
17343.488565 89.471 166.1882
17469.166632 89.401 166.0212
17595.755415 89.324 165.8566
17723.261512 89.234 165.6683
17851.691571 89.126 165.4724
17981.052287 89.003 165.3104
18111.350404 88.868 165.2134
18242.592715 88.732 165.1925
18374.786062 88.602 165.2142
18507.937336 88.484 165.2092
18642.053479 88.375 165.1133
18777.141484 88.266 164.8869
18913.208391 88.149 164.5399
19050.261296 88.019 164.1068
19188.307342 87.880 163.6114
19327.353727 87.739 163.0641
19467.407699 87.603 162.4595
19608.476560 87.483 161.8101
19750.567664 87.388 161.1669
19893.688419 87.323 160.6260
20037.846286 87.291 160.3115
